SiteID,Date _SlugAddition,Dectime_hour,BCSC_uS_cm,,
STR3,8/5/2024,14.4433,2,,
STR3,8/5/2024,14.4436,2,,
STR3,8/5/2024,14.4439,2,,
STR3,8/5/2024,14.4442,2,,
STR3,8/5/2024,14.4444,2,,
STR3,8/5/2024,14.4447,2,,
STR3,8/5/2024,14.4450,1,,
STR3,8/5/2024,14.4453,1,,
STR3,8/5/2024,14.4456,1,,
STR3,8/5/2024,14.4458,2,,
STR3,8/5/2024,14.4461,2,,
STR3,8/5/2024,14.4464,1,,
STR3,8/5/2024,14.4467,1,,
STR3,8/5/2024,14.4469,1,,
STR3,8/5/2024,14.4472,1,,
STR3,8/5/2024,14.4475,1,,
STR3,8/5/2024,14.4478,1,,
STR3,8/5/2024,14.4481,1,,
STR3,8/5/2024,14.4483,1,,
STR3,8/5/2024,14.4486,1,,
STR3,8/5/2024,14.4489,1,,
STR3,8/5/2024,14.4492,1,,
STR3,8/5/2024,14.4494,1,,
STR3,8/5/2024,14.4497,1,,
STR3,8/5/2024,14.4500,1,,
STR3,8/5/2024,14.4503,1,,
STR3,8/5/2024,14.4506,1,,
STR3,8/5/2024,14.4508,1,,
STR3,8/5/2024,14.4511,1,,
STR3,8/5/2024,14.4514,1,,
STR3,8/5/2024,14.4517,1,,
STR3,8/5/2024,14.4519,1,,
STR3,8/5/2024,14.4522,1,,
STR3,8/5/2024,14.4525,1,,
STR3,8/5/2024,14.4528,1,,
STR3,8/5/2024,14.4531,1,,
STR3,8/5/2024,14.4533,1,,
STR3,8/5/2024,14.4536,1,,
STR3,8/5/2024,14.4539,1,,
STR3,8/5/2024,14.4542,1,,
STR3,8/5/2024,14.4544,1,,
STR3,8/5/2024,14.4547,1,,
STR3,8/5/2024,14.4550,1,,
STR3,8/5/2024,14.4553,1,,
STR3,8/5/2024,14.4556,1,,
STR3,8/5/2024,14.4558,1,,
STR3,8/5/2024,14.4561,1,,
STR3,8/5/2024,14.4564,1,,
STR3,8/5/2024,14.4567,1,,
STR3,8/5/2024,14.4569,1,,
STR3,8/5/2024,14.4572,1,,
STR3,8/5/2024,14.4575,1,,
STR3,8/5/2024,14.4578,1,,
STR3,8/5/2024,14.4581,1,,
STR3,8/5/2024,14.4583,1,,
STR3,8/5/2024,14.4586,1,,
STR3,8/5/2024,14.4589,1,,
STR3,8/5/2024,14.4592,1,,
STR3,8/5/2024,14.4594,1,,
STR3,8/5/2024,14.4597,1,,
STR3,8/5/2024,14.4600,1,,
STR3,8/5/2024,14.4603,1,,
STR3,8/5/2024,14.4606,1,,
STR3,8/5/2024,14.4608,1,,
STR3,8/5/2024,14.4611,1,,
STR3,8/5/2024,14.4614,1,,
STR4,8/5/2024,14.9167,0,,
STR4,8/5/2024,14.9169,0,,
STR4,8/5/2024,14.9172,0,,
STR4,8/5/2024,14.9175,0,,
STR4,8/5/2024,14.9178,0,,
STR4,8/5/2024,14.9181,0,,
STR4,8/5/2024,14.9183,0,,
STR4,8/5/2024,14.9186,0,,
STR4,8/5/2024,14.9189,0,,
STR4,8/5/2024,14.9192,0,,
STR4,8/5/2024,14.9194,0,,
STR4,8/5/2024,14.9197,0,,
STR4,8/5/2024,14.9200,0,,
STR4,8/5/2024,14.9203,0,,
STR4,8/5/2024,14.9206,0,,
STR4,8/5/2024,14.9208,0,,
STR4,8/5/2024,14.9211,0,,
STR4,8/5/2024,14.9214,0,,
STR4,8/5/2024,14.9217,0,,
STR4,8/5/2024,14.9219,0,,
STR4,8/5/2024,14.9222,0,,
STR4,8/5/2024,14.9225,0,,
STR4,8/5/2024,14.9228,0,,
STR4,8/5/2024,14.9231,0,,
STR4,8/5/2024,14.9233,0,,
STR4,8/5/2024,14.9236,0,,
STR4,8/5/2024,14.9239,1,,
STR4,8/5/2024,14.9242,1,,
STR4,8/5/2024,14.9244,2,,
STR4,8/5/2024,14.9247,3,,
STR4,8/5/2024,14.9250,3,,
STR4,8/5/2024,14.9253,5,,
STR4,8/5/2024,14.9256,7,,
STR4,8/5/2024,14.9258,11,,
STR4,8/5/2024,14.9261,14,,
STR4,8/5/2024,14.9264,16,,
STR4,8/5/2024,14.9267,19,,
STR4,8/5/2024,14.9269,24,,
STR4,8/5/2024,14.9272,33,,
STR4,8/5/2024,14.9275,44,,
STR4,8/5/2024,14.9278,60,,
STR4,8/5/2024,14.9281,74,,
STR4,8/5/2024,14.9283,86,,
STR4,8/5/2024,14.9286,99,,
STR4,8/5/2024,14.9289,111,,
STR4,8/5/2024,14.9292,132,,
STR4,8/5/2024,14.9294,147,,
STR4,8/5/2024,14.9297,157,,
STR4,8/5/2024,14.9300,168,,
STR4,8/5/2024,14.9303,180,,
STR4,8/5/2024,14.9306,191,,
STR4,8/5/2024,14.9308,201,,
STR4,8/5/2024,14.9311,222,,
STR4,8/5/2024,14.9314,237,,
STR4,8/5/2024,14.9317,251,,
STR4,8/5/2024,14.9319,266,,
STR4,8/5/2024,14.9322,282,,
STR4,8/5/2024,14.9325,296,,
STR4,8/5/2024,14.9328,306,,
STR4,8/5/2024,14.9331,316,,
STR4,8/5/2024,14.9333,322,,
STR4,8/5/2024,14.9336,327,,
STR4,8/5/2024,14.9339,337,,
STR4,8/5/2024,14.9342,350,,
STR4,8/5/2024,14.9344,350,,
STR4,8/5/2024,14.9347,382,,
STR4,8/5/2024,14.9350,396,,
STR4,8/5/2024,14.9353,409,,
STR4,8/5/2024,14.9356,418,,
STR4,8/5/2024,14.9358,427,,
STR4,8/5/2024,14.9361,437,,
STR4,8/5/2024,14.9364,445,,
STR4,8/5/2024,14.9367,453,,
STR4,8/5/2024,14.9369,466,,
STR4,8/5/2024,14.9372,473,,
STR4,8/5/2024,14.9375,480,,
STR4,8/5/2024,14.9378,488,,
STR4,8/5/2024,14.9381,493,,
STR4,8/5/2024,14.9383,497,,
STR4,8/5/2024,14.9386,502,,
STR4,8/5/2024,14.9389,509,,
STR4,8/5/2024,14.9392,513,,
STR4,8/5/2024,14.9394,517,,
STR4,8/5/2024,14.9397,520,,
STR4,8/5/2024,14.9400,523,,
STR4,8/5/2024,14.9403,524,,
STR4,8/5/2024,14.9406,525,,
STR4,8/5/2024,14.9408,528,,
STR4,8/5/2024,14.9411,529,,
STR4,8/5/2024,14.9414,530,,
STR4,8/5/2024,14.9417,530,,
STR4,8/5/2024,14.9419,530,,
STR4,8/5/2024,14.9422,530,,
STR4,8/5/2024,14.9425,529,,
STR4,8/5/2024,14.9428,527,,
STR4,8/5/2024,14.9431,524,,
STR4,8/5/2024,14.9433,519,,
STR4,8/5/2024,14.9436,514,,
STR4,8/5/2024,14.9439,509,,
STR4,8/5/2024,14.9442,503,,
STR4,8/5/2024,14.9444,498,,
STR4,8/5/2024,14.9447,489,,
STR4,8/5/2024,14.9450,482,,
STR4,8/5/2024,14.9453,475,,
STR4,8/5/2024,14.9456,469,,
STR4,8/5/2024,14.9458,464,,
STR4,8/5/2024,14.9461,458,,
STR4,8/5/2024,14.9464,451,,
STR4,8/5/2024,14.9467,446,,
STR4,8/5/2024,14.9469,442,,
STR4,8/5/2024,14.9472,440,,
STR4,8/5/2024,14.9475,439,,
STR4,8/5/2024,14.9478,436,,
STR4,8/5/2024,14.9481,430,,
STR4,8/5/2024,14.9483,421,,
STR4,8/5/2024,14.9486,415,,
STR4,8/5/2024,14.9489,409,,
STR4,8/5/2024,14.9492,402,,
STR4,8/5/2024,14.9494,396,,
STR4,8/5/2024,14.9497,393,,
STR4,8/5/2024,14.9500,389,,
STR4,8/5/2024,14.9503,383,,
STR4,8/5/2024,14.9506,380,,
STR4,8/5/2024,14.9508,375,,
STR4,8/5/2024,14.9511,366,,
STR4,8/5/2024,14.9514,355,,
STR4,8/5/2024,14.9517,345,,
STR4,8/5/2024,14.9519,338,,
STR4,8/5/2024,14.9522,331,,
STR4,8/5/2024,14.9525,327,,
STR4,8/5/2024,14.9528,323,,
STR4,8/5/2024,14.9531,317,,
STR4,8/5/2024,14.9533,311,,
STR4,8/5/2024,14.9536,304,,
STR4,8/5/2024,14.9539,296,,
STR4,8/5/2024,14.9542,279,,
STR4,8/5/2024,14.9544,277,,
STR4,8/5/2024,14.9547,273,,
STR4,8/5/2024,14.9550,267,,
STR4,8/5/2024,14.9553,261,,
STR4,8/5/2024,14.9556,258,,
STR4,8/5/2024,14.9558,255,,
STR4,8/5/2024,14.9561,251,,
STR4,8/5/2024,14.9564,247,,
STR4,8/5/2024,14.9567,243,,
STR4,8/5/2024,14.9569,240,,
STR4,8/5/2024,14.9572,236,,
STR4,8/5/2024,14.9575,231,,
STR4,8/5/2024,14.9578,226,,
STR4,8/5/2024,14.9581,218,,
STR4,8/5/2024,14.9583,214,,
STR4,8/5/2024,14.9586,209,,
STR4,8/5/2024,14.9589,202,,
STR4,8/5/2024,14.9592,197,,
STR4,8/5/2024,14.9594,193,,
STR4,8/5/2024,14.9597,189,,
STR4,8/5/2024,14.9600,182,,
STR4,8/5/2024,14.9603,179,,
STR4,8/5/2024,14.9606,177,,
STR4,8/5/2024,14.9608,174,,
STR4,8/5/2024,14.9611,171,,
STR4,8/5/2024,14.9614,167,,
STR4,8/5/2024,14.9617,165,,
STR4,8/5/2024,14.9619,161,,
STR4,8/5/2024,14.9622,156,,
STR4,8/5/2024,14.9625,152,,
STR4,8/5/2024,14.9628,148,,
STR4,8/5/2024,14.9631,145,,
STR4,8/5/2024,14.9633,141,,
STR4,8/5/2024,14.9636,137,,
STR4,8/5/2024,14.9639,132,,
STR4,8/5/2024,14.9642,130,,
STR4,8/5/2024,14.9644,127,,
STR4,8/5/2024,14.9647,125,,
STR4,8/5/2024,14.9650,122,,
STR4,8/5/2024,14.9653,118,,
STR4,8/5/2024,14.9656,115,,
STR4,8/5/2024,14.9658,112,,
STR4,8/5/2024,14.9661,110,,
STR4,8/5/2024,14.9664,107,,
STR4,8/5/2024,14.9667,105,,
STR4,8/5/2024,14.9669,103,,
STR4,8/5/2024,14.9672,100,,
STR4,8/5/2024,14.9675,98,,
STR4,8/5/2024,14.9678,95,,
STR4,8/5/2024,14.9681,93,,
STR4,8/5/2024,14.9683,91,,
STR4,8/5/2024,14.9686,90,,
STR4,8/5/2024,14.9689,88,,
STR4,8/5/2024,14.9692,87,,
STR4,8/5/2024,14.9694,86,,
STR4,8/5/2024,14.9697,84,,
STR4,8/5/2024,14.9700,82,,
STR4,8/5/2024,14.9703,80,,
STR4,8/5/2024,14.9706,78,,
STR4,8/5/2024,14.9708,76,,
STR4,8/5/2024,14.9711,74,,
STR4,8/5/2024,14.9714,71,,
STR4,8/5/2024,14.9717,70,,
STR4,8/5/2024,14.9719,68,,
STR4,8/5/2024,14.9722,67,,
STR4,8/5/2024,14.9725,65,,
STR4,8/5/2024,14.9728,63,,
STR4,8/5/2024,14.9731,61,,
STR4,8/5/2024,14.9733,60,,
STR4,8/5/2024,14.9736,59,,
STR4,8/5/2024,14.9739,58,,
STR4,8/5/2024,14.9742,57,,
STR4,8/5/2024,14.9744,56,,
STR4,8/5/2024,14.9747,54,,
STR4,8/5/2024,14.9750,53,,
STR4,8/5/2024,14.9753,52,,
STR4,8/5/2024,14.9756,52,,
STR4,8/5/2024,14.9758,51,,
STR4,8/5/2024,14.9761,50,,
STR4,8/5/2024,14.9764,49,,
STR4,8/5/2024,14.9767,48,,
STR4,8/5/2024,14.9769,46,,
STR4,8/5/2024,14.9772,44,,
STR4,8/5/2024,14.9775,43,,
STR4,8/5/2024,14.9778,42,,
STR4,8/5/2024,14.9781,40,,
STR4,8/5/2024,14.9783,39,,
STR4,8/5/2024,14.9786,38,,
STR4,8/5/2024,14.9789,37,,
STR4,8/5/2024,14.9792,36,,
STR4,8/5/2024,14.9794,35,,
STR4,8/5/2024,14.9797,34,,
STR4,8/5/2024,14.9800,33,,
STR4,8/5/2024,14.9803,32,,
STR4,8/5/2024,14.9806,31,,
STR4,8/5/2024,14.9808,30,,
STR4,8/5/2024,14.9811,29,,
STR4,8/5/2024,14.9814,29,,
STR4,8/5/2024,14.9817,28,,
STR4,8/5/2024,14.9819,27,,
STR4,8/5/2024,14.9822,27,,
STR4,8/5/2024,14.9825,26,,
STR4,8/5/2024,14.9828,26,,
STR4,8/5/2024,14.9831,24,,
STR4,8/5/2024,14.9833,24,,
STR4,8/5/2024,14.9836,23,,
STR4,8/5/2024,14.9839,23,,
STR4,8/5/2024,14.9842,23,,
STR4,8/5/2024,14.9844,22,,
STR4,8/5/2024,14.9847,22,,
STR4,8/5/2024,14.9850,21,,
STR4,8/5/2024,14.9853,21,,
STR4,8/5/2024,14.9856,20,,
STR4,8/5/2024,14.9858,19,,
STR4,8/5/2024,14.9861,19,,
STR4,8/5/2024,14.9864,19,,
STR4,8/5/2024,14.9867,18,,
STR4,8/5/2024,14.9869,17,,
STR4,8/5/2024,14.9872,17,,
STR4,8/5/2024,14.9875,16,,
STR4,8/5/2024,14.9878,16,,
STR4,8/5/2024,14.9881,15,,
STR4,8/5/2024,14.9883,15,,
STR4,8/5/2024,14.9886,14,,
STR4,8/5/2024,14.9889,13,,
STR4,8/5/2024,14.9892,13,,
STR4,8/5/2024,14.9894,12,,
STR4,8/5/2024,14.9897,12,,
STR4,8/5/2024,14.9900,12,,
STR4,8/5/2024,14.9903,12,,
STR4,8/5/2024,14.9906,11,,
STR4,8/5/2024,14.9908,11,,
STR4,8/5/2024,14.9911,11,,
STR4,8/5/2024,14.9914,11,,
STR4,8/5/2024,14.9917,10,,
STR4,8/5/2024,14.9919,10,,
STR4,8/5/2024,14.9922,10,,
STR4,8/5/2024,14.9925,10,,
STR4,8/5/2024,14.9928,9,,
STR4,8/5/2024,14.9931,9,,
STR4,8/5/2024,14.9933,9,,
STR4,8/5/2024,14.9936,8,,
STR4,8/5/2024,14.9939,8,,
STR4,8/5/2024,14.9942,8,,
STR4,8/5/2024,14.9944,8,,
STR4,8/5/2024,14.9947,8,,
STR4,8/5/2024,14.9950,7,,
STR4,8/5/2024,14.9953,7,,
STR4,8/5/2024,14.9956,7,,
STR4,8/5/2024,14.9958,7,,
STR4,8/5/2024,14.9961,7,,
STR4,8/5/2024,14.9964,6,,
STR4,8/5/2024,14.9967,6,,
STR4,8/5/2024,14.9969,6,,
STR4,8/5/2024,14.9972,6,,
STR4,8/5/2024,14.9975,6,,
STR4,8/5/2024,14.9978,6,,
STR4,8/5/2024,14.9981,5,,
STR4,8/5/2024,14.9983,5,,
STR4,8/5/2024,14.9986,5,,
STR4,8/5/2024,14.9989,5,,
STR4,8/5/2024,14.9992,5,,
STR4,8/5/2024,14.9994,5,,
STR4,8/5/2024,14.9997,5,,
STR4,8/5/2024,15.0000,4,,
STR4,8/5/2024,15.0003,4,,
STR4,8/5/2024,15.0006,4,,
STR4,8/5/2024,15.0008,4,,
STR4,8/5/2024,15.0011,4,,
STR4,8/5/2024,15.0014,4,,
STR4,8/5/2024,15.0017,4,,
STR4,8/5/2024,15.0019,4,,
STR4,8/5/2024,15.0022,4,,
STR4,8/5/2024,15.0025,4,,
STR4,8/5/2024,15.0028,4,,
STR4,8/5/2024,15.0031,3,,
STR4,8/5/2024,15.0033,3,,
STR4,8/5/2024,15.0036,3,,
STR4,8/5/2024,15.0039,3,,
STR4,8/5/2024,15.0042,3,,
STR4,8/5/2024,15.0044,3,,
STR4,8/5/2024,15.0047,3,,
STR4,8/5/2024,15.0050,3,,
STR4,8/5/2024,15.0053,3,,
STR4,8/5/2024,15.0056,3,,
STR4,8/5/2024,15.0058,3,,
STR4,8/5/2024,15.0061,2,,
STR4,8/5/2024,15.0064,2,,
STR4,8/5/2024,15.0067,2,,
STR4,8/5/2024,15.0069,2,,
STR4,8/5/2024,15.0072,2,,
STR4,8/5/2024,15.0075,2,,
STR4,8/5/2024,15.0078,2,,
STR4,8/5/2024,15.0081,2,,
STR4,8/5/2024,15.0083,2,,
STR4,8/5/2024,15.0086,2,,
STR4,8/5/2024,15.0089,2,,
STR4,8/5/2024,15.0092,2,,
STR4,8/5/2024,15.0094,1,,
STR4,8/5/2024,15.0097,1,,
STR4,8/5/2024,15.0100,1,,
STR4,8/5/2024,15.0103,1,,
STR4,8/5/2024,15.0106,1,,
STR4,8/5/2024,15.0108,1,,
STR4,8/5/2024,15.0111,1,,
STR4,8/5/2024,15.0114,1,,
STR4,8/5/2024,15.0117,1,,
STR4,8/5/2024,15.0119,1,,
STR4,8/5/2024,15.0122,1,,
STR4,8/5/2024,15.0125,1,,
STR4,8/5/2024,15.0128,1,,
STR4,8/5/2024,15.0131,1,,
STR4,8/5/2024,15.0133,1,,
STR4,8/5/2024,15.0136,1,,
STR4,8/5/2024,15.0139,1,,
STR4,8/5/2024,15.0142,1,,
STR4,8/5/2024,15.0144,1,,
STR4,8/5/2024,15.0147,1,,
STR4,8/5/2024,15.0150,1,,
STR4,8/5/2024,15.0153,0,,
STR4,8/5/2024,15.0156,0,,
STR4,8/5/2024,15.0158,0,,
STR4,8/5/2024,15.0161,0,,
STR4,8/5/2024,15.0164,0,,
STR4,8/5/2024,15.0167,0,,
STR4,8/5/2024,15.0169,0,,
STR4,8/5/2024,15.0172,0,,
STR4,8/5/2024,15.0175,0,,
STR4,8/5/2024,15.0178,0,,
STR4,8/5/2024,15.0181,0,,
STR4,8/5/2024,15.0183,0,,
STR4,8/5/2024,15.0186,0,,
STR4,8/5/2024,15.0189,0,,
STR4,8/5/2024,15.0192,0,,
STR4,8/5/2024,15.0194,0,,
STR4,8/5/2024,15.0197,0,,
STR4,8/5/2024,15.0200,0,,
STR4,8/5/2024,15.0203,0,,
STR4,8/5/2024,15.0206,0,,
STR4,8/5/2024,15.0208,0,,
STR4,8/5/2024,15.0211,0,,
STR4,8/5/2024,15.0214,0,,
STR4,8/5/2024,15.0217,0,,
STR4,8/5/2024,15.0219,0,,
STR4,8/5/2024,15.0222,0,,
STR4,8/5/2024,15.0225,0,,
STR4,8/5/2024,15.0228,0,,
STR4,8/5/2024,15.0231,0,,
STR4,8/5/2024,15.0233,0,,
STR4,8/5/2024,15.0236,0,,
STR4,8/5/2024,15.0239,0,,
STR4,8/5/2024,15.0242,0,,
STR4,8/5/2024,15.0244,0,,
STR4,8/5/2024,15.0247,0,,
STR4,8/5/2024,15.0250,0,,
STR4,8/5/2024,15.0253,0,,
STR4,8/5/2024,15.0256,0,,
STR4,8/5/2024,15.0258,0,,
STR4,8/5/2024,15.0261,0,,
STR4,8/5/2024,15.0264,0,,
STR4,8/5/2024,15.0267,0,,
STR4,8/5/2024,15.0269,0,,
STR4,8/5/2024,15.0272,0,,
STR4,8/5/2024,15.0275,0,,
STR4,8/5/2024,15.0278,0,,
STR4,8/5/2024,15.0281,0,,
STR4,8/5/2024,15.0283,0,,
STR4,8/5/2024,15.0286,0,,
STR4,8/5/2024,15.0289,0,,
STR4,8/5/2024,15.0292,0,,
STR4,8/5/2024,15.0294,0,,
STR4,8/5/2024,15.0297,0,,
STR4,8/5/2024,15.0300,0,,
STR4,8/5/2024,15.0303,0,,
STR6,8/5/2024,12.9500,0,,
STR6,8/5/2024,12.9503,0,,
STR6,8/5/2024,12.9506,0,,
STR6,8/5/2024,12.9508,0,,
STR6,8/5/2024,12.9511,0,,
STR6,8/5/2024,12.9514,0,,
STR6,8/5/2024,12.9517,0,,
STR6,8/5/2024,12.9519,0,,
STR6,8/5/2024,12.9522,0,,
STR6,8/5/2024,12.9525,0,,
STR6,8/5/2024,12.9528,0,,
STR6,8/5/2024,12.9531,0,,
STR6,8/5/2024,12.9533,0,,
STR6,8/5/2024,12.9536,0,,
STR6,8/5/2024,12.9539,0,,
STR6,8/5/2024,12.9542,0,,
STR6,8/5/2024,12.9544,0,,
STR6,8/5/2024,12.9547,0,,
STR6,8/5/2024,12.9550,0,,
STR6,8/5/2024,12.9553,0,,
STR6,8/5/2024,12.9556,0,,
STR6,8/5/2024,12.9558,0,,
STR6,8/5/2024,12.9561,0,,
STR6,8/5/2024,12.9564,0,,
STR6,8/5/2024,12.9567,0,,
STR6,8/5/2024,12.9569,0,,
STR6,8/5/2024,12.9572,0,,
STR6,8/5/2024,12.9575,0,,
STR6,8/5/2024,12.9578,0,,
STR6,8/5/2024,12.9581,0,,
STR6,8/5/2024,12.9583,0,,
STR6,8/5/2024,12.9586,0,,
STR6,8/5/2024,12.9589,0,,
STR6,8/5/2024,12.9592,0,,
STR6,8/5/2024,12.9594,0,,
STR6,8/5/2024,12.9597,0,,
STR6,8/5/2024,12.9600,0,,
STR6,8/5/2024,12.9603,0,,
STR6,8/5/2024,12.9606,1,,
STR6,8/5/2024,12.9608,2,,
STR6,8/5/2024,12.9611,3,,
STR6,8/5/2024,12.9614,4,,
STR6,8/5/2024,12.9617,4,,
STR6,8/5/2024,12.9619,5,,
STR6,8/5/2024,12.9622,6,,
STR6,8/5/2024,12.9625,9,,
STR6,8/5/2024,12.9628,13,,
STR6,8/5/2024,12.9631,17,,
STR6,8/5/2024,12.9633,19,,
STR6,8/5/2024,12.9636,22,,
STR6,8/5/2024,12.9639,26,,
STR6,8/5/2024,12.9642,32,,
STR6,8/5/2024,12.9644,39,,
STR6,8/5/2024,12.9647,48,,
STR6,8/5/2024,12.9650,66,,
STR6,8/5/2024,12.9653,84,,
STR6,8/5/2024,12.9656,104,,
STR6,8/5/2024,12.9658,121,,
STR6,8/5/2024,12.9661,130,,
STR6,8/5/2024,12.9664,136,,
STR6,8/5/2024,12.9667,146,,
STR6,8/5/2024,12.9669,155,,
STR6,8/5/2024,12.9672,166,,
STR6,8/5/2024,12.9675,177,,
STR6,8/5/2024,12.9678,185,,
STR6,8/5/2024,12.9681,190,,
STR6,8/5/2024,12.9683,195,,
STR6,8/5/2024,12.9686,208,,
STR6,8/5/2024,12.9689,219,,
STR6,8/5/2024,12.9692,239,,
STR6,8/5/2024,12.9694,265,,
STR6,8/5/2024,12.9697,286,,
STR6,8/5/2024,12.9700,299,,
STR6,8/5/2024,12.9703,310,,
STR6,8/5/2024,12.9706,325,,
STR6,8/5/2024,12.9708,336,,
STR6,8/5/2024,12.9711,347,,
STR6,8/5/2024,12.9714,354,,
STR6,8/5/2024,12.9717,396,,
STR6,8/5/2024,12.9719,405,,
STR6,8/5/2024,12.9722,421,,
STR6,8/5/2024,12.9725,435,,
STR6,8/5/2024,12.9728,441,,
STR6,8/5/2024,12.9731,444,,
STR6,8/5/2024,12.9733,447,,
STR6,8/5/2024,12.9736,451,,
STR6,8/5/2024,12.9739,455,,
STR6,8/5/2024,12.9742,455,,
STR6,8/5/2024,12.9744,457,,
STR6,8/5/2024,12.9747,459,,
STR6,8/5/2024,12.9750,462,,
STR6,8/5/2024,12.9753,465,,
STR6,8/5/2024,12.9756,468,,
STR6,8/5/2024,12.9758,470,,
STR6,8/5/2024,12.9761,471,,
STR6,8/5/2024,12.9764,475,,
STR6,8/5/2024,12.9767,477,,
STR6,8/5/2024,12.9769,477,,
STR6,8/5/2024,12.9772,475,,
STR6,8/5/2024,12.9775,474,,
STR6,8/5/2024,12.9778,471,,
STR6,8/5/2024,12.9781,468,,
STR6,8/5/2024,12.9783,464,,
STR6,8/5/2024,12.9786,462,,
STR6,8/5/2024,12.9789,460,,
STR6,8/5/2024,12.9792,457,,
STR6,8/5/2024,12.9794,454,,
STR6,8/5/2024,12.9797,450,,
STR6,8/5/2024,12.9800,446,,
STR6,8/5/2024,12.9803,441,,
STR6,8/5/2024,12.9806,438,,
STR6,8/5/2024,12.9808,433,,
STR6,8/5/2024,12.9811,427,,
STR6,8/5/2024,12.9814,420,,
STR6,8/5/2024,12.9817,412,,
STR6,8/5/2024,12.9819,406,,
STR6,8/5/2024,12.9822,401,,
STR6,8/5/2024,12.9825,398,,
STR6,8/5/2024,12.9828,397,,
STR6,8/5/2024,12.9831,396,,
STR6,8/5/2024,12.9833,395,,
STR6,8/5/2024,12.9836,395,,
STR6,8/5/2024,12.9839,394,,
STR6,8/5/2024,12.9842,391,,
STR6,8/5/2024,12.9844,386,,
STR6,8/5/2024,12.9847,382,,
STR6,8/5/2024,12.9850,376,,
STR6,8/5/2024,12.9853,368,,
STR6,8/5/2024,12.9856,362,,
STR6,8/5/2024,12.9858,358,,
STR6,8/5/2024,12.9861,348,,
STR6,8/5/2024,12.9864,342,,
STR6,8/5/2024,12.9867,338,,
STR6,8/5/2024,12.9869,334,,
STR6,8/5/2024,12.9872,329,,
STR6,8/5/2024,12.9875,323,,
STR6,8/5/2024,12.9878,320,,
STR6,8/5/2024,12.9881,316,,
STR6,8/5/2024,12.9883,313,,
STR6,8/5/2024,12.9886,309,,
STR6,8/5/2024,12.9889,304,,
STR6,8/5/2024,12.9892,298,,
STR6,8/5/2024,12.9894,298,,
STR6,8/5/2024,12.9897,278,,
STR6,8/5/2024,12.9900,272,,
STR6,8/5/2024,12.9903,268,,
STR6,8/5/2024,12.9906,265,,
STR6,8/5/2024,12.9908,263,,
STR6,8/5/2024,12.9911,261,,
STR6,8/5/2024,12.9914,260,,
STR6,8/5/2024,12.9917,253,,
STR6,8/5/2024,12.9919,248,,
STR6,8/5/2024,12.9922,245,,
STR6,8/5/2024,12.9925,243,,
STR6,8/5/2024,12.9928,240,,
STR6,8/5/2024,12.9931,236,,
STR6,8/5/2024,12.9933,232,,
STR6,8/5/2024,12.9936,229,,
STR6,8/5/2024,12.9939,228,,
STR6,8/5/2024,12.9942,226,,
STR6,8/5/2024,12.9944,223,,
STR6,8/5/2024,12.9947,218,,
STR6,8/5/2024,12.9950,214,,
STR6,8/5/2024,12.9953,211,,
STR6,8/5/2024,12.9956,206,,
STR6,8/5/2024,12.9958,203,,
STR6,8/5/2024,12.9961,199,,
STR6,8/5/2024,12.9964,195,,
STR6,8/5/2024,12.9967,191,,
STR6,8/5/2024,12.9969,188,,
STR6,8/5/2024,12.9972,186,,
STR6,8/5/2024,12.9975,185,,
STR6,8/5/2024,12.9978,181,,
STR6,8/5/2024,12.9981,176,,
STR6,8/5/2024,12.9983,171,,
STR6,8/5/2024,12.9986,166,,
STR6,8/5/2024,12.9989,162,,
STR6,8/5/2024,12.9992,157,,
STR6,8/5/2024,12.9994,152,,
STR6,8/5/2024,12.9997,146,,
STR6,8/5/2024,13.0000,141,,
STR6,8/5/2024,13.0003,139,,
STR6,8/5/2024,13.0006,139,,
STR6,8/5/2024,13.0008,139,,
STR6,8/5/2024,13.0011,138,,
STR6,8/5/2024,13.0014,136,,
STR6,8/5/2024,13.0017,136,,
STR6,8/5/2024,13.0019,135,,
STR6,8/5/2024,13.0022,134,,
STR6,8/5/2024,13.0025,133,,
STR6,8/5/2024,13.0028,131,,
STR6,8/5/2024,13.0031,129,,
STR6,8/5/2024,13.0033,126,,
STR6,8/5/2024,13.0036,123,,
STR6,8/5/2024,13.0039,119,,
STR6,8/5/2024,13.0042,116,,
STR6,8/5/2024,13.0044,114,,
STR6,8/5/2024,13.0047,112,,
STR6,8/5/2024,13.0050,110,,
STR6,8/5/2024,13.0053,107,,
STR6,8/5/2024,13.0056,104,,
STR6,8/5/2024,13.0058,102,,
STR6,8/5/2024,13.0061,100,,
STR6,8/5/2024,13.0064,96,,
STR6,8/5/2024,13.0067,93,,
STR6,8/5/2024,13.0069,91,,
STR6,8/5/2024,13.0072,90,,
STR6,8/5/2024,13.0075,89,,
STR6,8/5/2024,13.0078,88,,
STR6,8/5/2024,13.0081,87,,
STR6,8/5/2024,13.0083,85,,
STR6,8/5/2024,13.0086,84,,
STR6,8/5/2024,13.0089,83,,
STR6,8/5/2024,13.0092,82,,
STR6,8/5/2024,13.0094,82,,
STR6,8/5/2024,13.0097,81,,
STR6,8/5/2024,13.0100,81,,
STR6,8/5/2024,13.0103,80,,
STR6,8/5/2024,13.0106,78,,
STR6,8/5/2024,13.0108,77,,
STR6,8/5/2024,13.0111,75,,
STR6,8/5/2024,13.0114,74,,
